"column_record_id","record_scope","report_catalog_index","report_title","report_subject_area","report_path","column_index","column_source","column_xml_type","column_id","column_name","report_display_name","table_heading","column_heading","formula_type","formula","bin_rule_count","definition_catalog_index","definition_name","definition_table_heading","definition_column_heading","definition_path","is_resolved","is_referenced"
"C55","report_column",27,"UCB Electronic Holdings and Titles Report","E-Inventory","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Electronic/UCB Electronic Holdings and Titles Report",6,"saved_reference","savedRegularColumnRef","cecdf26fb3f88f10c","Titles","Electronic - Count of Electronic Titles",,,"sqlExpression","COUNT(DISTINCT ""Bibliographic Details"".""MMS Id"")",0,2,"Electronic - Count of Electronic Titles","Bibliographic Details","Titles","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Electronic - Count of Electronic Titles",TRUE,
"C56","report_column",33,"UCB eResources Comparison Report","E-Inventory","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/eResources Comparison/UCB eResources Comparison Report",1,"saved_reference","savedRegularColumnRef","c2f893792b76abc19","eResources include/exclude designator","excluded designator",,,"binned","""Electronic Collection"".""Electronic Collection Interface Name""",33,7,"Electronic - Global Stats Electronic included/excluded designator","Electronic Collection","eResources include/exclude designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Electronic - Global Stats Electronic included/excluded designator",TRUE,
"C57","report_column",33,"UCB eResources Comparison Report","E-Inventory","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/eResources Comparison/UCB eResources Comparison Report",2,"saved_reference","savedRegularColumnRef","c05faa4dd6d01cde3","UCB eResources Managed By designator","Electronic - UCB eResources Managed By designator",,,"binned","""Institution"".""Institution Name""",3,57,"Electronic - UCB eResources Managed By designator","Institution","UCB eResources Managed By designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Electronic - UCB eResources Managed By designator",TRUE,
"C58","report_column",33,"UCB eResources Comparison Report","E-Inventory","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/eResources Comparison/UCB eResources Comparison Report",3,"saved_reference","savedRegularColumnRef","c8d7196b3700a77af","eResources Library Stats Category","Electronic - Global Stats Electronic Library Categories",,,"binned","""Portfolio Library Unit"".""Library Name""",4,24,"Electronic - Global Stats Electronic Library Categories","UCOP Stats","eResources Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Electronic - Global Stats Electronic Library Categories",TRUE,
"C59","report_column",33,"UCB eResources Comparison Report","E-Inventory","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/eResources Comparison/UCB eResources Comparison Report",4,"inline","regularColumn","c0bbb7a1abe72198d","""Electronic Collection"".""Electronic Collection Interface Name""","""Electronic Collection"".""Electronic Collection Interface Name""",,,"sqlExpression","""Electronic Collection"".""Electronic Collection Interface Name""",0,,,,,,,
"C60","report_column",33,"UCB eResources Comparison Report","E-Inventory","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/eResources Comparison/UCB eResources Comparison Report",5,"saved_reference","savedRegularColumnRef","cd87aa1ad93da9a01","Holdings","Electronic - Count of Electronic Holdings",,,"sqlExpression","COUNT(DISTINCT ""Portfolio"".""Portfolio Id"")",0,1,"Electronic - Count of Electronic Holdings","Portfolio","Holdings","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Electronic - Count of Electronic Holdings",TRUE,
"C61","report_column",33,"UCB eResources Comparison Report","E-Inventory","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/eResources Comparison/UCB eResources Comparison Report",6,"saved_reference","savedRegularColumnRef","cecdf26fb3f88f10c","Titles","Electronic - Count of Electronic Titles",,,"sqlExpression","COUNT(DISTINCT ""Bibliographic Details"".""MMS Id"")",0,2,"Electronic - Count of Electronic Titles","Bibliographic Details","Titles","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Electronic - Count of Electronic Titles",TRUE,
"C62","report_column",35,"SLF-N Added Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-N Added Physical Holdings and Titles Report",1,"saved_reference","savedRegularColumnRef","cdb4727d2a4bc0027","Systemwide Library Facility","Physical - Systemwide Library Facility",,,"binned","""Institution"".""Institution Name""",2,269,"Physical - Systemwide Library Facility","Institution","Systemwide Library Facility","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - Systemwide Library Facility",TRUE,
"C63","report_column",35,"SLF-N Added Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-N Added Physical Holdings and Titles Report",2,"saved_reference","savedRegularColumnRef","cebcc92d7b1b50b86","SLF Depositor","Physical - SLF Depositor",,,"binned","""Institution"".""Institution Name""",32,266,"Physical - SLF Depositor","Institution","SLF Depositor","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - SLF Depositor",TRUE,
"C64","report_column",35,"SLF-N Added Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-N Added Physical Holdings and Titles Report",3,"inline","regularColumn","cd4897b469b0520d2","""Location"".""Library Name""","""Location"".""Library Name""",,,"sqlExpression","""Location"".""Library Name""",0,,,,,,,
"C65","report_column",35,"SLF-N Added Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-N Added Physical Holdings and Titles Report",4,"inline","regularColumn","cb6b886e5442e7b4e","""Location"".""Library Code""","""Location"".""Library Code""",,,"sqlExpression","""Location"".""Library Code""",0,,,,,,,
"C66","report_column",35,"SLF-N Added Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-N Added Physical Holdings and Titles Report",5,"inline","regularColumn","c741826d9144c87ab","""Location"".""Location Name""","""Location"".""Location Name""",,,"sqlExpression","""Location"".""Location Name""",0,,,,,,,
"C67","report_column",35,"SLF-N Added Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-N Added Physical Holdings and Titles Report",6,"inline","regularColumn","c5f7c80cc993d72e0","""Location"".""Location Code""","""Location"".""Location Code""",,,"sqlExpression","""Location"".""Location Code""",0,,,,,,,
"C68","report_column",35,"SLF-N Added Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-N Added Physical Holdings and Titles Report",7,"inline","regularColumn","cf158c28723a11737","""Bibliographic Details"".""Resource Type""","""Bibliographic Details"".""Resource Type""",,,"sqlExpression","""Bibliographic Details"".""Resource Type""",0,,,,,,,
"C69","report_column",35,"SLF-N Added Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-N Added Physical Holdings and Titles Report",8,"inline","regularColumn","cfa21e12a16391370","""Bibliographic Details"".""Material Type""","""Bibliographic Details"".""Material Type""",,,"sqlExpression","""Bibliographic Details"".""Material Type""",0,,,,,,,
"C70","report_column",35,"SLF-N Added Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-N Added Physical Holdings and Titles Report",9,"saved_reference","savedRegularColumnRef","c886b316b33474744","Holdings","Physical - Count of Physical Holdings",,,"sqlExpression","COUNT(DISTINCT ""Physical Item Details"".""Physical Item Id"")",0,262,"Physical - Count of Physical Holdings","Physical Item Details","Holdings","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - Count of Physical Holdings",TRUE,
"C71","report_column",35,"SLF-N Added Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-N Added Physical Holdings and Titles Report",10,"saved_reference","savedRegularColumnRef","c41b53947686dd560","Titles","Physical - Count of Physical Titles",,,"sqlExpression","COUNT(DISTINCT ""Bibliographic Details"".""MMS ID"")",0,263,"Physical - Count of Physical Titles","Bibliographic Details","Titles","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - Count of Physical Titles",TRUE,
"C72","report_column",37,"UCD Physical Collection Usage","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical Collection Usage/UCD Physical Collection Usage",1,"saved_reference","savedRegularColumnRef","cffb7e9e28d0bdcc3","Fulfillment Institution","Fulfillment - Fulfillment Institution",,,"binned","""Institution"".""Institution Name""",12,224,"Fulfillment - Fulfillment Institution","Institution","Fulfillment Institution","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - Fulfillment Institution",TRUE,
"C73","report_column",37,"UCD Physical Collection Usage","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical Collection Usage/UCD Physical Collection Usage",2,"saved_reference","savedRegularColumnRef","c89a1f4d34ad2a3d6","UCD Library Stats Category","Physical - UCD Library Stats Category",,,"binned","""Location"".""Library Code""",10,274,"Physical - UCD Library Stats Category","Location","UCD Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCD Library Stats Category",TRUE,
"C74","report_column",37,"UCD Physical Collection Usage","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical Collection Usage/UCD Physical Collection Usage",3,"inline","regularColumn","ceca1c36df544247d","""Item Location at Time of Loan"".""Library Name""","""Item Location at Time of Loan"".""Library Name""",,,"sqlExpression","""Item Location at Time of Loan"".""Library Name""",0,,,,,,,
"C75","report_column",37,"UCD Physical Collection Usage","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical Collection Usage/UCD Physical Collection Usage",4,"inline","regularColumn","c69b0161ed0e9a6b0","""Item Location at Time of Loan"".""Library Code""","""Item Location at Time of Loan"".""Library Code""",,,"sqlExpression","""Item Location at Time of Loan"".""Library Code""",0,,,,,,,
