"rule_id","rule_type","source_type","record_scope","rule_name","rule_index","rule_kind","criterion_text","review_label","explanation","criterion_text_category","join_operator","value_count","report_catalog_index","report_title","report_path","report_column_index","definition_catalog_index","definition_name","definition_path"
"RC66-C6-FORMULA","Column","inline","report_inline","""Item Location at Time of Loan"".""Location Code""",1,"formula","""Item Location at Time of Loan"".""Location Code""","Calculated value","","""Item Location at Time of Loan"".""Location Code""",,,66,"UCI Physical Collection Usage","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical Collection Usage/UCI Physical Collection Usage",6,,,
"RC67-C2-FORMULA","Column","inline","report_inline","""Location"".""Library Name""",1,"formula","""Location"".""Library Name""","Calculated value","","""Location"".""Library Name""",,,67,"UCI Risk Management Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Risk Management/UCI Risk Management Report",2,,,
"RC67-C3-FORMULA","Column","inline","report_inline","""Location"".""Library Code""",1,"formula","""Location"".""Library Code""","Calculated value","","""Location"".""Library Code""",,,67,"UCI Risk Management Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Risk Management/UCI Risk Management Report",3,,,
"RC67-C4-FORMULA","Column","inline","report_inline","""Location"".""Location Name""",1,"formula","""Location"".""Location Name""","Calculated value","","""Location"".""Location Name""",,,67,"UCI Risk Management Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Risk Management/UCI Risk Management Report",4,,,
"RC67-C5-FORMULA","Column","inline","report_inline","""Location"".""Location Code""",1,"formula","""Location"".""Location Code""","Calculated value","","""Location"".""Location Code""",,,67,"UCI Risk Management Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Risk Management/UCI Risk Management Report",5,,,
"RC67-C6-FORMULA","Column","inline","report_inline","""Bibliographic Details"".""Resource Type""",1,"formula","""Bibliographic Details"".""Resource Type""","Calculated value","","""Bibliographic Details"".""Resource Type""",,,67,"UCI Risk Management Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Risk Management/UCI Risk Management Report",6,,,
"RC74-C3-FORMULA","Column","inline","report_inline","""Location"".""Library Name""",1,"formula","""Location"".""Library Name""","Calculated value","","""Location"".""Library Name""",,,74,"SLF-S Added Physical Holdings and Titles Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-S Added Physical Holdings and Titles Report",3,,,
"RC74-C4-FORMULA","Column","inline","report_inline","""Location"".""Library Code""",1,"formula","""Location"".""Library Code""","Calculated value","","""Location"".""Library Code""",,,74,"SLF-S Added Physical Holdings and Titles Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-S Added Physical Holdings and Titles Report",4,,,
"RC74-C5-FORMULA","Column","inline","report_inline","""Location"".""Location Name""",1,"formula","""Location"".""Location Name""","Calculated value","","""Location"".""Location Name""",,,74,"SLF-S Added Physical Holdings and Titles Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-S Added Physical Holdings and Titles Report",5,,,
"RC74-C6-FORMULA","Column","inline","report_inline","""Location"".""Location Code""",1,"formula","""Location"".""Location Code""","Calculated value","","""Location"".""Location Code""",,,74,"SLF-S Added Physical Holdings and Titles Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-S Added Physical Holdings and Titles Report",6,,,
"RC74-C7-FORMULA","Column","inline","report_inline","""Bibliographic Details"".""Resource Type""",1,"formula","""Bibliographic Details"".""Resource Type""","Calculated value","","""Bibliographic Details"".""Resource Type""",,,74,"SLF-S Added Physical Holdings and Titles Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-S Added Physical Holdings and Titles Report",7,,,
"RC74-C8-FORMULA","Column","inline","report_inline","""Bibliographic Details"".""Material Type""",1,"formula","""Bibliographic Details"".""Material Type""","Calculated value","","""Bibliographic Details"".""Material Type""",,,74,"SLF-S Added Physical Holdings and Titles Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/SLF-S Added Physical Holdings and Titles Report",8,,,
"RC83-C3-FORMULA","Column","inline","report_inline","""Location"".""Library Name""",1,"formula","""Location"".""Library Name""","Calculated value","","""Location"".""Library Name""",,,83,"UCI Library Categorization Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Physical preparation review reports/UCI Library Categorization Report",3,,,
"RC83-C4-FORMULA","Column","inline","report_inline","""Location"".""Library Code""",1,"formula","""Location"".""Library Code""","Calculated value","","""Location"".""Library Code""",,,83,"UCI Library Categorization Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Physical preparation review reports/UCI Library Categorization Report",4,,,
"RC83-C5-FORMULA","Column","inline","report_inline","""Location"".""Location Name""",1,"formula","""Location"".""Location Name""","Calculated value","","""Location"".""Location Name""",,,83,"UCI Library Categorization Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Physical preparation review reports/UCI Library Categorization Report",5,,,
"RC83-C6-FORMULA","Column","inline","report_inline","""Location"".""Location Code""",1,"formula","""Location"".""Location Code""","Calculated value","","""Location"".""Location Code""",,,83,"UCI Library Categorization Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Physical preparation review reports/UCI Library Categorization Report",6,,,
"RC85-C1-FORMULA","Column","inline","report_inline","""Institution"".""Institution Name""",1,"formula","""Institution"".""Institution Name""","Calculated value","","""Institution"".""Institution Name""",,,85,"UCI eResources Library Categorization Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Electronic preparation review reports/UCI eResources Library Categorization Report",1,,,
"RC85-C3-FORMULA","Column","inline","report_inline","""Portfolio Library Unit"".""Library Name""",1,"formula","""Portfolio Library Unit"".""Library Name""","Calculated value","","""Portfolio Library Unit"".""Library Name""",,,85,"UCI eResources Library Categorization Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Electronic preparation review reports/UCI eResources Library Categorization Report",3,,,
"RC85-C4-FORMULA","Column","inline","report_inline","""Portfolio Library Unit"".""Library Code""",1,"formula","""Portfolio Library Unit"".""Library Code""","Calculated value","","""Portfolio Library Unit"".""Library Code""",,,85,"UCI eResources Library Categorization Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Electronic preparation review reports/UCI eResources Library Categorization Report",4,,,
"RC89-C1-FORMULA","Column","inline","report_inline","""Institution"".""Institution Name""",1,"formula","""Institution"".""Institution Name""","Calculated value","","""Institution"".""Institution Name""",,,89,"UCD Check-Out Type Categorization Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCD Check-Out Type Categorization Report",1,,,
"RC89-C3-FORMULA","Column","inline","report_inline","""Item Location at Time of Loan"".""Library Name""",1,"formula","""Item Location at Time of Loan"".""Library Name""","Calculated value","","""Item Location at Time of Loan"".""Library Name""",,,89,"UCD Check-Out Type Categorization Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCD Check-Out Type Categorization Report",3,,,
"RC89-C4-FORMULA","Column","inline","report_inline","""Item Location at Time of Loan"".""Library Code""",1,"formula","""Item Location at Time of Loan"".""Library Code""","Calculated value","","""Item Location at Time of Loan"".""Library Code""",,,89,"UCD Check-Out Type Categorization Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCD Check-Out Type Categorization Report",4,,,
"RC89-C5-FORMULA","Column","inline","report_inline","""Item Location at Time of Loan"".""Location Name""",1,"formula","""Item Location at Time of Loan"".""Location Name""","Calculated value","","""Item Location at Time of Loan"".""Location Name""",,,89,"UCD Check-Out Type Categorization Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCD Check-Out Type Categorization Report",5,,,
"RC89-C6-FORMULA","Column","inline","report_inline","""Item Location at Time of Loan"".""Location Code""",1,"formula","""Item Location at Time of Loan"".""Location Code""","Calculated value","","""Item Location at Time of Loan"".""Location Code""",,,89,"UCD Check-Out Type Categorization Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCD Check-Out Type Categorization Report",6,,,
"RC92-C4-FORMULA","Column","inline","report_inline","""Bibliographic Details"".""Resource Type""",1,"formula","""Bibliographic Details"".""Resource Type""","Calculated value","","""Bibliographic Details"".""Resource Type""",,,92,"UCI Electronic Holdings and Titles Report","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Electronic/UCI Electronic Holdings and Titles Report",4,,,
